Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
184,155.0000,3.0724,6.2000,0.0000,NaN,NaN,12.7049,NaN,0.0000,0.0000,0.0000
185,154.0000,3.7300,7.0000,0.0000,NaN,NaN,13.6770,NaN,0.0000,0.0000,0.0000
186,152.0000,-15.6195,6.7000,0.0000,NaN,NaN,10.4828,NaN,0.0612,0.0000,0.0000
187,152.0000,2.6103,6.7500,0.0000,NaN,NaN,8.1124,NaN,0.0000,0.0000,0.0000
188,147.0000,1.4454,6.4500,0.0000,NaN,NaN,8.5920,NaN,0.2500,0.0000,0.0000
189,144.0000,1.2763,6.6500,0.0000,NaN,NaN,11.0888,NaN,0.0000,0.0000,0.0000
190,144.0000,-12.9083,5.9000,0.0000,NaN,NaN,13.3436,NaN,0.0000,0.0000,0.0000
191,141.0000,1.3264,7.7000,0.0000,NaN,NaN,17.9593,NaN,0.0000,0.0000,0.0000
192,126.0000,3.4523,6.8500,0.0000,NaN,NaN,13.7574,NaN,0.0000,0.0000,0.0000
193,125.0000,1.1320,6.1000,-59.0245,NaN,NaN,10.4097,0.5946,0.0000,0.0000,0.0000
194,123.0000,-16.6151,7.3000,-119.9931,NaN,NaN,12.0935,0.5405,0.0159,0.0000,0.0000
195,122.0000,3.7420,7.0500,0.0000,NaN,NaN,11.0909,NaN,0.0000,0.0000,0.0000
196,121.0000,2.8661,5.8000,0.0000,NaN,NaN,8.4289,NaN,0.0000,0.0000,0.0000
197,120.0000,2.9948,6.9500,0.0000,NaN,NaN,9.1720,NaN,0.0000,0.0000,0.0000
198,120.0000,3.5393,5.8500,0.0000,NaN,NaN,13.1868,NaN,0.0000,0.0000,0.0000
199,117.0000,3.1118,5.9500,0.0000,NaN,NaN,3.0604,NaN,0.0000,0.0000,0.0000
200,116.0000,0.5273,6.9000,0.0000,NaN,NaN,9.9527,NaN,0.0000,0.0000,0.0000
201,114.0000,3.9440,6.2500,0.0000,NaN,NaN,9.6841,NaN,0.0000,0.0000,0.0000
202,112.0000,2.4520,6.9000,0.0000,NaN,NaN,10.4708,NaN,0.0000,0.0000,0.0000
203,107.0000,3.3350,7.2000,0.0000,NaN,NaN,10.3799,NaN,0.0000,0.0000,0.0000
204,107.0000,3.1928,6.2000,0.0000,NaN,NaN,6.2122,NaN,0.0000,0.0000,0.0000
205,106.0000,-22.5960,7.1000,0.0000,NaN,NaN,12.9447,NaN,0.0612,0.0000,0.0204
206,105.0000,4.6540,6.4500,0.0000,NaN,NaN,10.6112,NaN,0.0000,NaN,0.0000
207,104.0000,-0.5302,5.9500,0.0000,NaN,NaN,8.1939,NaN,0.0000,0.0000,0.0000
208,103.0000,0.1607,6.5500,0.0000,NaN,NaN,7.7269,NaN,0.0000,0.0000,0.0000
209,102.0000,2.4275,7.5500,0.0000,NaN,NaN,10.7479,NaN,0.0000,0.0000,0.0000
210,99.0000,-0.0496,6.3500,0.0000,NaN,NaN,9.4331,NaN,0.0833,0.0000,0.0000
211,98.0000,-134.3675,7.1500,-140.6358,NaN,NaN,8.8110,0.5635,0.0633,0.0000,0.0000
212,97.0000,-0.8745,6.2500,0.0000,NaN,NaN,9.0558,NaN,0.0000,0.0000,0.0000
213,96.0000,2.1737,6.2000,0.0000,NaN,NaN,7.7445,NaN,0.0000,0.0000,0.0000
214,94.0000,3.0630,5.6500,0.0000,NaN,NaN,4.1679,NaN,0.0000,0.0000,0.0000
215,92.0000,2.8248,6.6500,0.0000,NaN,NaN,7.7226,NaN,0.0000,0.0000,0.0000
216,91.0000,-0.4596,6.1500,0.0000,NaN,NaN,7.1946,NaN,0.0000,0.0000,0.0000
217,86.0000,4.0247,6.1000,0.0000,NaN,NaN,7.1667,NaN,0.0000,0.0000,0.0000
218,84.0000,-1.4346,6.1500,-83.0722,NaN,NaN,8.0182,0.4580,0.0000,0.0000,0.0000
219,84.0000,-1.1378,6.2500,0.0000,NaN,NaN,8.3800,NaN,0.3333,0.0000,0.0000
220,83.0000,1.8886,7.1500,0.0000,NaN,NaN,7.5290,NaN,0.0000,0.0000,0.0000
221,81.0000,0.1240,7.1500,0.0000,NaN,NaN,7.4642,NaN,0.0000,0.0000,0.0000
222,81.0000,-0.3921,6.9000,0.0000,NaN,NaN,7.9527,NaN,0.0000,0.0000,0.0000
223,80.0000,3.1625,6.5000,0.0000,NaN,NaN,6.4777,NaN,0.0000,0.0000,0.0000
224,76.0000,-1.9585,6.5000,0.0000,NaN,NaN,7.4242,NaN,0.0000,0.0000,0.0000
225,76.0000,4.3307,5.9000,0.0000,NaN,NaN,6.8599,NaN,NaN,NaN,NaN
226,71.0000,-0.3192,6.9000,0.0000,NaN,NaN,8.0143,NaN,0.0000,0.0000,0.0000
227,71.0000,-7.9684,5.4500,0.0000,NaN,NaN,7.3164,NaN,0.0000,0.0000,0.0000
228,70.0000,-10.7188,6.9500,0.0000,NaN,NaN,8.5965,NaN,0.0952,0.0000,0.0000
229,70.0000,2.6273,6.0000,0.0000,NaN,NaN,6.1250,NaN,0.0000,0.0000,0.0000
230,69.0000,3.2874,6.2500,0.0000,NaN,NaN,6.5488,NaN,0.0000,0.0000,0.0000
231,68.0000,4.2195,6.1500,0.0000,NaN,NaN,9.8383,NaN,0.0000,NaN,0.0000
232,67.0000,1.7476,7.2500,0.0000,NaN,NaN,8.5180,NaN,0.0000,0.0000,0.0000
233,65.0000,2.4682,6.5500,0.0000,NaN,NaN,7.1732,NaN,0.0000,0.0000,0.0000
234,65.0000,1.2406,6.4000,0.0000,NaN,NaN,7.5853,NaN,0.0000,0.0000,0.0000
235,64.0000,1.7935,5.9000,0.0000,NaN,NaN,8.5690,NaN,0.0000,0.0000,0.0000
236,63.0000,-35.6779,7.6500,0.0000,NaN,NaN,3.7550,NaN,0.1538,0.0000,0.0000
237,63.0000,4.1431,6.1000,0.0000,NaN,NaN,5.4295,NaN,NaN,NaN,NaN
238,62.0000,4.1271,6.8000,0.0000,NaN,NaN,5.5872,NaN,0.0000,NaN,0.0000
